Part_ID,Session,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Total_Score,SPA_Pct,Verb_Freq_Std,Lang_Group,Interface,Timing,Months_Std
H09,1,L2L 7th/8th,8,NA,168,1,4,NA,7,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,5,0.2,-0.2325755479161131,L2L,No,Late,NA
H09,1,L2L 7th/8th,8,NA,168,1,4,NA,7,Forced Choice,FCT-18,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,5,0.2,-0.7721586948369437,L2L,No,Late,NA
H09,1,L2L 7th/8th,8,NA,168,1,4,NA,7,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,5,0.2,-0.3374627697277557,L2L,No,Late,NA
H09,1,L2L 7th/8th,8,NA,168,1,4,NA,7,Forced Choice,FCT-26,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,5,0.2,-0.6292542272779017,L2L,No,Late,NA
H09,1,L2L 7th/8th,8,NA,168,1,4,NA,7,Forced Choice,FCT-28,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,5,0.2,-0.5486891223658458,L2L,No,Late,NA
H10,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-02,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,0.9507220830116172,L2L,No,Late,NA
H10,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,2.2596221679274593,L2L,No,Late,NA
H10,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6902038888145166,L2L,No,Late,NA
H10,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.2325755479161131,L2L,No,Late,NA
H10,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-18,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.7721586948369437,L2L,No,Late,NA
H10,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.3374627697277557,L2L,No,Late,NA
H10,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-26,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6292542272779017,L2L,No,Late,NA
H10,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.5486891223658458,L2L,No,Late,NA
H11,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,0.9507220830116172,L2L,No,Late,NA
H11,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,2.2596221679274593,L2L,No,Late,NA
H11,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-10,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6902038888145166,L2L,No,Late,NA
H11,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.2325755479161131,L2L,No,Late,NA
H11,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.7721586948369437,L2L,No,Late,NA
H11,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.3374627697277557,L2L,No,Late,NA
H11,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-26,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6292542272779017,L2L,No,Late,NA
H11,1,L2L 7th/8th,8,NA,173,2,4,3,8,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,Russian,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.5486891223658458,L2L,No,Late,NA
H12,1,L2L 7th/8th,8,NA,174,2,2,NA,5,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,-1.033100651078798,L2L,7th/8th grade,4,0.5,0.9507220830116172,L2L,No,Late,NA
H12,1,L2L 7th/8th,8,NA,174,2,2,NA,5,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,-1.033100651078798,L2L,7th/8th grade,4,0.5,2.2596221679274593,L2L,No,Late,NA
H12,1,L2L 7th/8th,8,NA,174,2,2,NA,5,Forced Choice,FCT-10,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,-1.033100651078798,L2L,7th/8th grade,4,0.5,-0.6902038888145166,L2L,No,Late,NA
H12,1,L2L 7th/8th,8,NA,174,2,2,NA,5,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,-1.033100651078798,L2L,7th/8th grade,4,0.5,-0.2325755479161131,L2L,No,Late,NA
H12,1,L2L 7th/8th,8,NA,174,2,2,NA,5,Forced Choice,FCT-18,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,-1.033100651078798,L2L,7th/8th grade,4,0.5,-0.7721586948369437,L2L,No,Late,NA
H12,1,L2L 7th/8th,8,NA,174,2,2,NA,5,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,-1.033100651078798,L2L,7th/8th grade,4,0.5,-0.3374627697277557,L2L,No,Late,NA
H12,1,L2L 7th/8th,8,NA,174,2,2,NA,5,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,-1.033100651078798,L2L,7th/8th grade,4,0.5,-0.6292542272779017,L2L,No,Late,NA
H12,1,L2L 7th/8th,8,NA,174,2,2,NA,5,Forced Choice,FCT-28,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,-1.033100651078798,L2L,7th/8th grade,4,0.5,-0.5486891223658458,L2L,No,Late,NA
H13,1,L2L 7th/8th,8,NA,173,3,4,NA,8,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,"Bulgarian, Russian",No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.42857142857142855,0.9507220830116172,L2L,No,Late,NA
H13,1,L2L 7th/8th,8,NA,173,3,4,NA,8,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,"Bulgarian, Russian",No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.42857142857142855,2.2596221679274593,L2L,No,Late,NA
H13,1,L2L 7th/8th,8,NA,173,3,4,NA,8,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,"Bulgarian, Russian",No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.42857142857142855,-0.6902038888145166,L2L,No,Late,NA
H13,1,L2L 7th/8th,8,NA,173,3,4,NA,8,Forced Choice,FCT-14,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,"Bulgarian, Russian",No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.42857142857142855,-0.2325755479161131,L2L,No,Late,NA
H13,1,L2L 7th/8th,8,NA,173,3,4,NA,8,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,"Bulgarian, Russian",No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.42857142857142855,-0.7721586948369437,L2L,No,Late,NA
H13,1,L2L 7th/8th,8,NA,173,3,4,NA,8,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,"Bulgarian, Russian",No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.42857142857142855,-0.3374627697277557,L2L,No,Late,NA
H13,1,L2L 7th/8th,8,NA,173,3,4,NA,8,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,"Bulgarian, Russian",No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.42857142857142855,-0.6292542272779017,L2L,No,Late,NA
H13,1,L2L 7th/8th,8,NA,173,3,4,NA,8,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,"Bulgarian, Russian",No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.42857142857142855,-0.5486891223658458,L2L,No,Late,NA
H14,1,L2L 7th/8th,8,NA,172,2,4,NA,8,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,0.9507220830116172,L2L,No,Late,NA
H14,1,L2L 7th/8th,8,NA,172,2,4,NA,8,Forced Choice,FCT-06,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,2.2596221679274593,L2L,No,Late,NA
H14,1,L2L 7th/8th,8,NA,172,2,4,NA,8,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6902038888145166,L2L,No,Late,NA
H14,1,L2L 7th/8th,8,NA,172,2,4,NA,8,Forced Choice,FCT-14,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.2325755479161131,L2L,No,Late,NA
H14,1,L2L 7th/8th,8,NA,172,2,4,NA,8,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.7721586948369437,L2L,No,Late,NA
H14,1,L2L 7th/8th,8,NA,172,2,4,NA,8,Forced Choice,FCT-22,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.3374627697277557,L2L,No,Late,NA
H14,1,L2L 7th/8th,8,NA,172,2,4,NA,8,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6292542272779017,L2L,No,Late,NA
H14,1,L2L 7th/8th,8,NA,172,2,4,NA,8,Forced Choice,FCT-28,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.5486891223658458,L2L,No,Late,NA
H16,1,L2L 7th/8th,8,NA,165,2,5,NA,7,Forced Choice,FCT-02,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,7,0.2857142857142857,0.9507220830116172,L2L,No,Late,NA
H16,1,L2L 7th/8th,8,NA,165,2,5,NA,7,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,7,0.2857142857142857,2.2596221679274593,L2L,No,Late,NA
H16,1,L2L 7th/8th,8,NA,165,2,5,NA,7,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,7,0.2857142857142857,-0.6902038888145166,L2L,No,Late,NA
H16,1,L2L 7th/8th,8,NA,165,2,5,NA,7,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,7,0.2857142857142857,-0.2325755479161131,L2L,No,Late,NA
H16,1,L2L 7th/8th,8,NA,165,2,5,NA,7,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,7,0.2857142857142857,-0.7721586948369437,L2L,No,Late,NA
H16,1,L2L 7th/8th,8,NA,165,2,5,NA,7,Forced Choice,FCT-22,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,7,0.2857142857142857,-0.3374627697277557,L2L,No,Late,NA
H16,1,L2L 7th/8th,8,NA,165,2,5,NA,7,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,7,0.2857142857142857,-0.6292542272779017,L2L,No,Late,NA
H16,1,L2L 7th/8th,8,NA,165,2,5,NA,7,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,7,0.2857142857142857,-0.5486891223658458,L2L,No,Late,NA
H33,1,L2L 7th/8th,8,NA,128,2,4,NA,3,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,"Hindi, Marathi",Yes,Yes,Yes,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,0.9507220830116172,L2L,No,Late,NA
H33,1,L2L 7th/8th,8,NA,128,2,4,NA,3,Forced Choice,FCT-06,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,"Hindi, Marathi",Yes,Yes,Yes,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,2.2596221679274593,L2L,No,Late,NA
H33,1,L2L 7th/8th,8,NA,128,2,4,NA,3,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,"Hindi, Marathi",Yes,Yes,Yes,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,-0.6902038888145166,L2L,No,Late,NA
H33,1,L2L 7th/8th,8,NA,128,2,4,NA,3,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,"Hindi, Marathi",Yes,Yes,Yes,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,-0.2325755479161131,L2L,No,Late,NA
H33,1,L2L 7th/8th,8,NA,128,2,4,NA,3,Forced Choice,FCT-18,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,"Hindi, Marathi",Yes,Yes,Yes,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,-0.7721586948369437,L2L,No,Late,NA
H33,1,L2L 7th/8th,8,NA,128,2,4,NA,3,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,"Hindi, Marathi",Yes,Yes,Yes,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,-0.3374627697277557,L2L,No,Late,NA
H33,1,L2L 7th/8th,8,NA,128,2,4,NA,3,Forced Choice,FCT-26,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,"Hindi, Marathi",Yes,Yes,Yes,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,-0.6292542272779017,L2L,No,Late,NA
H33,1,L2L 7th/8th,8,NA,128,2,4,NA,3,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,"Hindi, Marathi",Yes,Yes,Yes,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,-0.5486891223658458,L2L,No,Late,NA
H36,1,L2L 7th/8th,7,NA,155,2,4,NA,3,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,0.9507220830116172,L2L,No,Late,NA
H36,1,L2L 7th/8th,7,NA,155,2,4,NA,3,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,2.2596221679274593,L2L,No,Late,NA
H36,1,L2L 7th/8th,7,NA,155,2,4,NA,3,Forced Choice,FCT-10,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,-0.6902038888145166,L2L,No,Late,NA
H36,1,L2L 7th/8th,7,NA,155,2,4,NA,3,Forced Choice,FCT-14,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,-0.2325755479161131,L2L,No,Late,NA
H36,1,L2L 7th/8th,7,NA,155,2,4,NA,3,Forced Choice,FCT-18,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,-0.7721586948369437,L2L,No,Late,NA
H36,1,L2L 7th/8th,7,NA,155,2,4,NA,3,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,-0.3374627697277557,L2L,No,Late,NA
H36,1,L2L 7th/8th,7,NA,155,2,4,NA,3,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,-0.6292542272779017,L2L,No,Late,NA
H36,1,L2L 7th/8th,7,NA,155,2,4,NA,3,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.3333333333333333,-0.5486891223658458,L2L,No,Late,NA
H37,1,L2L 7th/8th,8,NA,174,3,3,NA,3,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.5,0.9507220830116172,L2L,No,Late,NA
H37,1,L2L 7th/8th,8,NA,174,3,3,NA,3,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.5,2.2596221679274593,L2L,No,Late,NA
H37,1,L2L 7th/8th,8,NA,174,3,3,NA,3,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.5,-0.6902038888145166,L2L,No,Late,NA
H37,1,L2L 7th/8th,8,NA,174,3,3,NA,3,Forced Choice,FCT-14,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.5,-0.2325755479161131,L2L,No,Late,NA
H37,1,L2L 7th/8th,8,NA,174,3,3,NA,3,Forced Choice,FCT-18,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.5,-0.7721586948369437,L2L,No,Late,NA
H37,1,L2L 7th/8th,8,NA,174,3,3,NA,3,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.5,-0.3374627697277557,L2L,No,Late,NA
H37,1,L2L 7th/8th,8,NA,174,3,3,NA,3,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.5,-0.6292542272779017,L2L,No,Late,NA
H37,1,L2L 7th/8th,8,NA,174,3,3,NA,3,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,-2.123595782773083,L2L,7th/8th grade,6,0.5,-0.5486891223658458,L2L,No,Late,NA
H39,1,L2L 7th/8th,7,NA,159,4,3,NA,8,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,7,0.5714285714285714,0.9507220830116172,L2L,No,Late,NA
H39,1,L2L 7th/8th,7,NA,159,4,3,NA,8,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,7,0.5714285714285714,2.2596221679274593,L2L,No,Late,NA
H39,1,L2L 7th/8th,7,NA,159,4,3,NA,8,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,7,0.5714285714285714,-0.6902038888145166,L2L,No,Late,NA
H39,1,L2L 7th/8th,7,NA,159,4,3,NA,8,Forced Choice,FCT-14,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,7,0.5714285714285714,-0.2325755479161131,L2L,No,Late,NA
H39,1,L2L 7th/8th,7,NA,159,4,3,NA,8,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,7,0.5714285714285714,-0.7721586948369437,L2L,No,Late,NA
H39,1,L2L 7th/8th,7,NA,159,4,3,NA,8,Forced Choice,FCT-22,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,7,0.5714285714285714,-0.3374627697277557,L2L,No,Late,NA
H39,1,L2L 7th/8th,7,NA,159,4,3,NA,8,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,7,0.5714285714285714,-0.6292542272779017,L2L,No,Late,NA
H39,1,L2L 7th/8th,7,NA,159,4,3,NA,8,Forced Choice,FCT-28,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,7,0.5714285714285714,-0.5486891223658458,L2L,No,Late,NA
H40,1,L2L 7th/8th,7,NA,155,4,4,NA,8,Forced Choice,FCT-02,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,Sinhala,Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,8,0.5,0.9507220830116172,L2L,No,Late,NA
